year,sex,age_band,geo_code,projection
2022,male,21-25,95NN,1982.2815186340601
2022,male,21-25,95OO,1828.7895492221674
2022,male,21-25,95PP,1558.5868173970764
2022,male,21-25,95QQ,801.8582497609143
2022,male,21-25,95RR,907.8067962592752
2022,male,21-25,95SS,3467.4448292425773
2022,male,21-25,95TT,1386.9719654172281
2022,male,21-25,95UU,409.3885280998978
2022,male,21-25,95VV,2966.158290836582
2022,male,21-25,95WW,2308.8527001180746
2022,male,21-25,95XX,1829.9309839970206
2022,male,21-25,95YY,1547.2972967415672
2022,male,21-25,95ZZ,1162.6798990562736
2022,male,26-30,95AA,1784.7217799763325
2022,male,26-30,95BB,2119.4909159302288
2022,male,26-30,95CC,1911.3943916737949
2022,male,26-30,95DD,1917.9724894765013
2022,male,26-30,95EE,884.9876428252192
2022,male,26-30,95FF,1423.1683712483486
2022,male,26-30,95GG,11441.125836227886
2022,male,26-30,95HH,1134.3347504206931
2022,male,26-30,95II,2128.3050441053256
2022,male,26-30,95JJ,1461.8202031943147
2022,male,26-30,95KK,1173.6289666282466
2022,male,26-30,95LL,3437.856079699392
2022,male,26-30,95MM,3128.9776806223595
2022,male,26-30,95NN,2018.3348082653367
2022,male,26-30,95OO,2089.5585993727414
2022,male,26-30,95PP,1727.6182339446243
2022,male,26-30,95QQ,836.7126373538704
2022,male,26-30,95RR,998.6326308511617
2022,male,26-30,95SS,4028.7790326175855
2022,male,26-30,95TT,1430.3948978425997
2022,male,26-30,95UU,473.6571526471978
2022,male,26-30,95VV,3097.351615419287
2022,male,26-30,95WW,2581.646954041543
2022,male,26-30,95XX,2137.3198251179997
2022,male,26-30,95YY,1536.743943941297
2022,male,26-30,95ZZ,1114.465516556114
2022,male,31-35,95AA,1800.9234068361536
2022,male,31-35,95BB,2299.4548551498015
2022,male,31-35,95CC,1995.0864809332688
2022,male,31-35,95DD,2059.6457880809216
2022,male,31-35,95EE,976.9766495511809
2022,male,31-35,95FF,1592.1317621803275
2022,male,31-35,95GG,11100.277869799265
2022,male,31-35,95HH,1172.2752273752265
2022,male,31-35,95II,2396.8018332951738
2022,male,31-35,95JJ,1646.28363386457
2022,male,31-35,95KK,1288.250185341397
2022,male,31-35,95LL,3775.2280004106624
2022,male,31-35,95MM,3415.295722139951
2022,male,31-35,95NN,2038.4118030991413
2022,male,31-35,95OO,2448.962621283729
2022,male,31-35,95PP,1826.0807432824906
2022,male,31-35,95QQ,903.287592153252
2022,male,31-35,95RR,1074.7641507880708
2022,male,31-35,95SS,4350.120645906018
2022,male,31-35,95TT,1468.4468851973743
2022,male,31-35,95UU,445.4211643317976
2022,male,31-35,95VV,3241.4354240270827
2022,male,31-35,95WW,2855.1912490869704
2022,male,31-35,95XX,2320.2765839637154
2022,male,31-35,95YY,1507.343764937182
2022,male,31-35,95ZZ,1159.6259569852732
2022,male,36-40,95AA,1875.4159099154792
2022,male,36-40,95BB,2294.575147628819
2022,male,36-40,95CC,2102.300137891036
2022,male,36-40,95DD,2101.546004392235
2022,male,36-40,95EE,968.8834390376437
2022,male,36-40,95FF,1654.6929109849411
2022,male,36-40,95GG,10010.846707545792
2022,male,36-40,95HH,1098.4011212634
2022,male,36-40,95II,2435.1000101423256
2022,male,36-40,95JJ,1630.1729770486759
2022,male,36-40,95KK,1422.401306651427
2022,male,36-40,95LL,3724.9662844846794
2022,male,36-40,95MM,3542.096727115362
2022,male,36-40,95NN,2167.8920619287296
2022,male,36-40,95OO,2524.3109259285966
2022,male,36-40,95PP,2061.5749247846356
2022,male,36-40,95QQ,894.4831040455924
2022,male,36-40,95RR,1135.019949888231
2022,male,36-40,95SS,4502.929714841039
2022,male,36-40,95TT,1602.0683219576686
2022,male,36-40,95UU,486.0544940445395
2022,male,36-40,95VV,3495.301736125219
2022,male,36-40,95WW,2939.987707400235
2022,male,36-40,95XX,2494.5459857639507
2022,male,36-40,95YY,1733.2407489910627
2022,male,36-40,95ZZ,1201.1916401986912
2022,male,41-45,95AA,1929.404729238472
2022,male,41-45,95BB,2315.2058272757904
2022,male,41-45,95CC,2049.8747902340033
2022,male,41-45,95DD,2088.45355505352
2022,male,41-45,95EE,980.6041166991577
2022,male,41-45,95FF,1668.1757661277336
2022,male,41-45,95GG,8891.360355344226
2022,male,41-45,95HH,1092.6553483634304
2022,male,41-45,95II,2208.9997112504293
2022,male,41-45,95JJ,1592.0554130500982
2022,male,41-45,95KK,1334.845564493419
2022,male,41-45,95LL,3549.353392390769
2022,male,41-45,95MM,3341.0773316613
2022,male,41-45,95NN,2212.57141717931
2022,male,41-45,95OO,2234.700448702388
2022,male,41-45,95PP,1967.0712133369059
2022,male,41-45,95QQ,884.471736408524
2022,male,41-45,95RR,1024.4530810074143
2022,male,41-45,95SS,4286.140219923037
2022,male,41-45,95TT,1528.0443149001494
2022,male,41-45,95UU,487.11804030649233
2022,male,41-45,95VV,3490.083606164009
2022,male,41-45,95WW,2836.612830905459
2022,male,41-45,95XX,2493.300779084602
2022,male,41-45,95YY,1655.5790348391872
2022,male,41-45,95ZZ,1189.7873760601692
2022,male,46-50,95AA,1915.437419850209
2022,male,46-50,95BB,2649.3909947800053
2022,male,46-50,95CC,2108.897836388807
2022,male,46-50,95DD,2224.470866824829
2022,male,46-50,95EE,1045.6912512329789
2022,male,46-50,95FF,1683.5657522306492
2022,male,46-50,95GG,8138.386618967329
2022,male,46-50,95HH,1251.4387068367328
2022,male,46-50,95II,2157.853283227078
2022,male,46-50,95JJ,1786.9236537729744
2022,male,46-50,95KK,1331.8380373354698
2022,male,46-50,95LL,3361.5719727298797
2022,male,46-50,95MM,3356.2340704970293
2022,male,46-50,95NN,2246.747968767388
2022,male,46-50,95OO,2122.998992934655
2022,male,46-50,95PP,2041.790918409984
2022,male,46-50,95QQ,993.0257619057346
2022,male,46-50,95RR,1166.0020731954353
2022,male,46-50,95SS,4060.532482603419
2022,male,46-50,95TT,1518.9806234031773
2022,male,46-50,95UU,555.0206366323653
2022,male,46-50,95VV,3350.3939540555816
2022,male,46-50,95WW,2805.338499646532
2022,male,46-50,95XX,2567.1234489034796
2022,male,46-50,95YY,1707.3101688919746
2022,male,46-50,95ZZ,1334.0340059763005
2022,male,6-10,95AA,1933.1912572744598
2022,male,6-10,95BB,2466.0755986407617
2022,male,6-10,95CC,2347.8081897376915
2022,male,6-10,95DD,2097.965665098682
2022,male,6-10,95EE,1062.785878737162
2022,male,6-10,95FF,1799.221145303258
2022,male,6-10,95GG,9307.411130482933
2022,male,6-10,95HH,1135.7354723251929
2022,male,6-10,95II,2151.912508818632
2022,male,6-10,95JJ,1880.1424923781917
2022,male,6-10,95KK,1497.6779616508654
2022,male,6-10,95LL,3832.4199873821017
2022,male,6-10,95MM,3930.6818915429
2022,male,6-10,95NN,2499.538523267402
2022,male,6-10,95OO,2486.5248547967026
2022,male,6-10,95PP,2204.773983286733
2022,male,6-10,95QQ,932.2461428333747
2022,male,6-10,95RR,1138.1254257742996
2022,male,6-10,95SS,4749.416895316504
2022,male,6-10,95TT,1743.2720647619146
2022,male,6-10,95UU,526.7494572520171
2022,male,6-10,95VV,4020.003141253673
2022,male,6-10,95WW,2931.827687926321
2022,male,6-10,95XX,2502.161012161422
2022,male,6-10,95YY,1771.7147508859662
2022,male,6-10,95ZZ,1325.6168811108398
2022,male,51-55,95AA,2032.1906815045174
2022,male,51-55,95BB,2911.459383949468
2022,male,51-55,95CC,2142.7219131836755
2022,male,51-55,95DD,2511.7234101538907
2022,male,51-55,95EE,1098.2632224566223
2022,male,51-55,95FF,1870.3789328295964
2022,male,51-55,95GG,8606.48471173626
2022,male,51-55,95HH,1522.9889136059983
2022,male,51-55,95II,2382.5624909426674
2022,male,51-55,95JJ,2039.5711029694282
2022,male,51-55,95KK,1274.333734540705
2022,male,51-55,95LL,3465.9785565160987
2022,male,51-55,95MM,3737.1264504283145
2022,male,51-55,95NN,2443.8902243445114
2022,male,51-55,95OO,2033.852170038892
2022,male,51-55,95PP,2112.1500000371625
2022,male,51-55,95QQ,1197.556504762301
2022,male,51-55,95RR,1257.4222019286055
2022,male,51-55,95SS,4223.131491207894
2022,male,51-55,95TT,1638.589710580115
2022,male,51-55,95UU,642.2401689577536
2022,male,51-55,95VV,3509.3180881465482
2022,male,51-55,95WW,2952.191425014293
2022,male,51-55,95XX,2757.833660191772
2022,male,51-55,95YY,1736.0468043834207
2022,male,51-55,95ZZ,1436.994045589488
2022,male,56-60,95AA,2004.0456296787752
2022,male,56-60,95BB,2949.4104327080854
2022,male,56-60,95CC,2140.952021689037
2022,male,56-60,95DD,2187.3891888516164
2022,male,56-60,95EE,1070.2571976048193
2022,male,56-60,95FF,1826.766984778644
2022,male,56-60,95GG,8858.163801511962
2022,male,56-60,95HH,1550.6053110518837
2022,male,56-60,95II,2490.29601669677
2022,male,56-60,95JJ,2113.0598441258826
2022,male,56-60,95KK,1204.494161613083
2022,male,56-60,95LL,3341.623468334358
2022,male,56-60,95MM,3800.330700208806
2022,male,56-60,95NN,2663.513841065717
2022,male,56-60,95OO,1917.9810026500804
2022,male,56-60,95PP,2237.1523461484444
2022,male,56-60,95QQ,1314.1103527324308
2022,male,56-60,95RR,1176.8081351288176
2022,male,56-60,95SS,4177.240506479231
2022,male,56-60,95TT,1456.2708085554978
2022,male,56-60,95UU,617.2721261040622
2022,male,56-60,95VV,3472.0718675347707
2022,male,56-60,95WW,2939.035793848389
2022,male,56-60,95XX,2717.6996153117057
2022,male,56-60,95YY,1757.2854168742008
2022,male,56-60,95ZZ,1434.1634287129373
2022,male,61-65,95AA,1556.2935450458142
2022,male,61-65,95BB,2760.0082793721353
2022,male,61-65,95CC,1857.9483014629593
2022,male,61-65,95DD,1941.6035992414625
2022,male,61-65,95EE,1011.268361210603
2022,male,61-65,95FF,1576.953662076687
2022,male,61-65,95GG,7823.269166918095
2022,male,61-65,95HH,1370.9492394330598
2022,male,61-65,95II,2185.439071614836
2022,male,61-65,95JJ,1972.0363978280245
2022,male,61-65,95KK,1073.7455666810863
2022,male,61-65,95LL,2699.001031471001
2022,male,61-65,95MM,3155.107300426926
2022,male,61-65,95NN,2248.9434336579643
2022,male,61-65,95OO,1612.377858029849
2022,male,61-65,95PP,2034.0657553009642
2022,male,61-65,95QQ,1158.0541018777449
2022,male,61-65,95RR,965.5689556405007
2022,male,61-65,95SS,3574.249850464643
2022,male,61-65,95TT,1262.1456879168004
2022,male,61-65,95UU,611.8550796955943
2022,male,61-65,95VV,2926.8401723742104
2022,male,61-65,95WW,2511.147378809437
2022,male,61-65,95XX,2554.140967120031
2022,male,61-65,95YY,1576.1995267336702
2022,male,61-65,95ZZ,1157.7877095958997
2022,male,66-70,95AA,1297.8640121197689
2022,male,66-70,95BB,2359.1644568138868
2022,male,66-70,95CC,1524.4295122667388
2022,male,66-70,95DD,1717.7743865623995
2022,male,66-70,95EE,744.4181818205102
2022,male,66-70,95FF,1250.0476696760625
2022,male,66-70,95GG,6076.836917652686
2022,male,66-70,95HH,1037.8399313638115
2022,male,66-70,95II,1702.366718356255
2022,male,66-70,95JJ,1684.9911535168321
2022,male,66-70,95KK,881.0168309221391
2022,male,66-70,95LL,2107.6012520753497
2022,male,66-70,95MM,2595.23411616123
2022,male,66-70,95NN,1906.5463248295694
2022,male,66-70,95OO,1375.6224392972451
2022,male,66-70,95PP,1872.9576051613615
2022,male,66-70,95QQ,894.2473389956647
2022,male,66-70,95RR,883.4759471690134
2022,male,66-70,95SS,2919.851624915427
2022,male,66-70,95TT,1112.9923662041176
2022,male,66-70,95UU,553.1540811304326
2022,male,66-70,95VV,2483.985387630578
2022,male,66-70,95WW,2079.698220559009
2022,male,66-70,95XX,2321.442609079719
2022,male,66-70,95YY,1450.355854168306
2022,male,66-70,95ZZ,979.0850615518892
2022,male,71-75,95AA,1189.4231757349871
2022,male,71-75,95BB,2270.9086532432875
2022,male,71-75,95CC,1348.489855417188
2022,male,71-75,95DD,1533.1761731391364
2022,male,71-75,95EE,691.0591883851026
2022,male,71-75,95FF,1004.8414656139444
2022,male,71-75,95GG,4735.565675879463
2022,male,71-75,95HH,936.8832460805505
2022,male,71-75,95II,1293.3279807986935
2022,male,71-75,95JJ,1471.6569833299893
2022,male,71-75,95KK,723.9573633103831
2022,male,71-75,95LL,1883.9591171401412
2022,male,71-75,95MM,2255.637411923343
2022,male,71-75,95NN,1653.5369710216394
2022,male,71-75,95OO,1129.2175557391263
2022,male,71-75,95PP,1641.889225942007
2022,male,71-75,95QQ,809.7705300267068
2022,male,71-75,95RR,748.9920481880466
2022,male,71-75,95SS,2568.8816523135906
2022,male,71-75,95TT,898.9239135878927
2022,male,71-75,95UU,463.1091677789198
2022,male,71-75,95VV,2002.7084472927447
2022,male,71-75,95WW,1811.3402439968584
2022,male,71-75,95XX,2276.3289458284366
2022,male,71-75,95YY,1135.0056003385237
2022,male,71-75,95ZZ,912.4094079492986
2022,male,76-80,95AA,871.3625210725337
2022,male,76-80,95BB,1810.1040393059168
2022,male,76-80,95CC,1045.5998166968918
2022,male,76-80,95DD,1152.878308478018
2022,male,76-80,95EE,526.6668892345537
2022,male,76-80,95FF,826.2106527658033
2022,male,76-80,95GG,3614.054491262437
2022,male,76-80,95HH,766.948435305978
2022,male,76-80,95II,1057.273938062278
2022,male,76-80,95JJ,1145.4211958371254
2022,male,76-80,95KK,546.9064498530546
2022,male,76-80,95LL,1421.1249659123287
2022,male,76-80,95MM,1463.689619901621
2022,male,76-80,95NN,1246.8506628390119
2022,male,76-80,95OO,864.58103697167
2022,male,76-80,95PP,1120.0531050558507
2022,male,76-80,95QQ,643.2656714136949
2022,male,76-80,95RR,522.9201217684824
2022,male,76-80,95SS,1934.9407310023369
2022,male,76-80,95TT,661.5217683774385
2022,male,76-80,95UU,378.941937150403
2022,male,76-80,95VV,1444.6825453011113
2022,male,76-80,95WW,1435.3346059086678
2022,male,76-80,95XX,1903.8978794575141
2022,male,76-80,95YY,795.9295252689307
2022,male,76-80,95ZZ,639.8390857963525
2022,male,81+,95AA,827.146255053594
2022,male,81+,95BB,1558.1732651720647
2022,male,81+,95CC,983.7624029785842
2022,male,81+,95DD,1234.2233996540278
2022,male,81+,95EE,483.81081758291845
2022,male,81+,95FF,797.1189413452237
2022,male,81+,95GG,3870.794597199969
2022,male,81+,95HH,687.9867546079028
2022,male,81+,95II,1241.2972726093676
2022,male,81+,95JJ,1149.8946390048152
2022,male,81+,95KK,539.4041237718656
2022,male,81+,95LL,1441.0318653497338
2022,male,81+,95MM,1287.9238207452686
2022,male,81+,95NN,1270.994980223063
2022,male,81+,95OO,849.1013784415949
2022,male,81+,95PP,1110.9025220245571
2022,male,81+,95QQ,626.1776755446871
2022,male,81+,95RR,521.0520401977732
2022,male,81+,95SS,1968.4091151015896
2022,male,81+,95TT,665.7459725183355
2022,male,81+,95UU,315.17717815807066
2022,male,81+,95VV,1422.8701070672503
2022,male,81+,95WW,1502.2851240636692
2022,male,81+,95XX,1760.3953269484582
2022,male,81+,95YY,781.1765540094561
2022,male,81+,95ZZ,702.143870626161
2023,female,2-6,95AA,1670.1926120875114
2023,female,2-6,95BB,1959.6185390148944
2023,female,2-6,95CC,2221.5775071609955
2023,female,2-6,95DD,1923.288557517581
2023,female,2-6,95EE,942.2101039231369
2023,female,2-6,95FF,1468.7787457691102
2023,female,2-6,95GG,8053.446203718969
2023,female,2-6,95HH,941.1273362042863
2023,female,2-6,95II,2101.2437859252436
2023,female,2-6,95JJ,1560.8685055648223
2023,female,2-6,95KK,1344.8985858912774
2023,female,2-6,95LL,3365.784360434453
2023,female,2-6,95MM,3299.2037882499108
2023,female,2-6,95NN,2207.9371966411827
2023,female,2-6,95OO,2364.7102308414264
2023,female,2-6,95PP,1996.7538530884558
2023,female,2-6,95QQ,814.734234051214
2023,female,2-6,95RR,1005.7392780220422
2023,female,2-6,95SS,3982.3774054722426
2023,female,2-6,95TT,1574.329825228502
2023,female,2-6,95UU,441.81116175178147
2023,female,2-6,95VV,3441.5923078676174
2023,female,2-6,95WW,2452.7148432470117
2023,female,2-6,95XX,1988.912866233789
2023,female,2-6,95YY,1692.6539838714211
2023,female,2-6,95ZZ,1271.4941822211206
2023,female,12-16,95AA,1960.0755686845832
2023,female,12-16,95BB,2319.5489618355464
2023,female,12-16,95CC,2334.218076078726
2023,female,12-16,95DD,2063.3110067223893
2023,female,12-16,95EE,1076.9995747566193
2023,female,12-16,95FF,1865.262867371121
2023,female,12-16,95GG,9639.013788432601
2023,female,12-16,95HH,1157.7177506549624
2023,female,12-16,95II,2099.7652070120103
2023,female,12-16,95JJ,1777.4390797500225
2023,female,12-16,95KK,1441.6810443694942
2023,female,12-16,95LL,3653.0562505523753
2023,female,12-16,95MM,3716.267661996988
2023,female,12-16,95NN,2472.0911065703826
2023,female,12-16,95OO,2295.660888293757
2023,female,12-16,95PP,2019.7261414642503
2023,female,12-16,95QQ,895.1981571968937
2023,female,12-16,95RR,1091.8710268720647
2023,female,12-16,95SS,4365.31360994956
2023,female,12-16,95TT,1777.5775682570645
2023,female,12-16,95UU,493.946793757792
2023,female,12-16,95VV,3751.3312933507473
2023,female,12-16,95WW,2866.668703622656
2023,female,12-16,95XX,2507.1068500133783
2023,female,12-16,95YY,1753.3145818527591
2023,female,12-16,95ZZ,1336.8364405812583
2023,female,17-21,95AA,1567.480647313748
2023,female,17-21,95BB,2055.479897570471
2023,female,17-21,95CC,1879.0780819068923
2023,female,17-21,95DD,1879.6550688056138
2023,female,17-21,95EE,859.089082173773
2023,female,17-21,95FF,1456.8449670207176
2023,female,17-21,95GG,9090.997092009122
2023,female,17-21,95HH,989.8898438734586
2023,female,17-21,95II,1648.1376489486468
2023,female,17-21,95JJ,1553.9142229215122
2023,female,17-21,95KK,1157.9842350892131
2023,female,17-21,95LL,2990.2084676593895
2023,female,17-21,95MM,3086.7308175130484
2023,female,17-21,95NN,1897.0470941769036
2023,female,17-21,95OO,1931.7263615621225
2023,female,17-21,95PP,1727.0401160914666
2023,female,17-21,95QQ,824.942445315882
2023,female,17-21,95RR,895.633603810871
2023,female,17-21,95SS,3493.5912303092173
2023,female,17-21,95TT,1383.9095424345692
2023,female,17-21,95UU,425.79844032331505
2023,female,17-21,95VV,3068.3945229329065
2023,female,17-21,95WW,2389.95932237691
2023,female,17-21,95XX,2006.6575754386163
2023,female,17-21,95YY,1458.0618310990099
2023,female,17-21,95ZZ,1101.7478413226022
2023,female,22-26,95AA,1541.2125107838401
2023,female,22-26,95BB,1906.1366675988131
2023,female,22-26,95CC,1667.4111676562807
2023,female,22-26,95DD,1747.9260124613995
2023,female,22-26,95EE,822.0747095120146
2023,female,22-26,95FF,1251.629216652797
2023,female,22-26,95GG,12481.882686782863
2023,female,22-26,95HH,994.2107288429028
2023,female,22-26,95II,1647.3963900833364
2023,female,22-26,95JJ,1678.6388186259571
2023,female,22-26,95KK,1022.9875087104591
2023,female,22-26,95LL,2742.4454800096983
2023,female,22-26,95MM,3023.3459803195137
2023,female,22-26,95NN,1874.934673861499
2023,female,22-26,95OO,1721.6025521707093
2023,female,22-26,95PP,1431.8391402099503
2023,female,22-26,95QQ,776.7037215969851
2023,female,22-26,95RR,860.4192786385127
2023,female,22-26,95SS,3283.2290531752687
2023,female,22-26,95TT,1225.2909782379338
2023,female,22-26,95UU,376.8768968960543
2023,female,22-26,95VV,2804.6435268034033
2023,female,22-26,95WW,2175.4747111270212
2023,female,22-26,95XX,1701.2454116147833
2023,female,22-26,95YY,1349.3151986640662
2023,female,22-26,95ZZ,1065.126978963935
2023,female,27-31,95AA,1756.9935208110246
2023,female,27-31,95BB,2257.8358638082645
2023,female,27-31,95CC,1857.7463656048624
2023,female,27-31,95DD,1876.4794162360593
2023,female,27-31,95EE,904.9901883440615
2023,female,27-31,95FF,1416.9708038572162
2023,female,27-31,95GG,11477.212880906567
2023,female,27-31,95HH,1123.73249526395
2023,female,27-31,95II,2226.7321382061045
2023,female,27-31,95JJ,1603.5510987712757
2023,female,27-31,95KK,1202.8139921872266
2023,female,27-31,95LL,3545.2673864869266
2023,female,27-31,95MM,3479.431097558789
2023,female,27-31,95NN,1997.0505921970152
2023,female,27-31,95OO,2040.487301204369
2023,female,27-31,95PP,1586.5909163335966
2023,female,27-31,95QQ,876.7199003320322
2023,female,27-31,95RR,966.7461957177967
2023,female,27-31,95SS,4269.078561700977
2023,female,27-31,95TT,1453.16304286394
2023,female,27-31,95UU,443.28297290209105
2023,female,27-31,95VV,3077.9056618688596
2023,female,27-31,95WW,2686.7612481645024
2023,female,27-31,95XX,2142.8000296255777
2023,female,27-31,95YY,1474.5625713301542
2023,female,27-31,95ZZ,1181.0937577167626
2023,female,32-36,95AA,1892.9939732641062
2023,female,32-36,95BB,2548.243243931279
2023,female,32-36,95CC,2170.6608698622417
2023,female,32-36,95DD,2185.0565483698083
2023,female,32-36,95EE,1044.005856546345
2023,female,32-36,95FF,1690.2253746465833
2023,female,32-36,95GG,11583.139071649755
2023,female,32-36,95HH,1291.240786716424
2023,female,32-36,95II,2649.4834527815074
2023,female,32-36,95JJ,1717.8470629404437
2023,female,32-36,95KK,1408.083672785338
2023,female,32-36,95LL,3829.2178927344976
2023,female,32-36,95MM,4106.730896284535
2023,female,32-36,95NN,2481.200519389887
2023,female,32-36,95OO,2385.4590951276305
2023,female,32-36,95PP,1950.75162468442
2023,female,32-36,95QQ,1012.2515488120903
2023,female,32-36,95RR,1095.7673493388083
2023,female,32-36,95SS,4871.878634770923
2023,female,32-36,95TT,1525.7852087899314
2023,female,32-36,95UU,509.3509065964447
2023,female,32-36,95VV,3606.5108546117344
2023,female,32-36,95WW,3158.458640249662
2023,female,32-36,95XX,2546.361491712399
2023,female,32-36,95YY,1574.093667097884
2023,female,32-36,95ZZ,1282.2017563053157
2023,female,37-41,95AA,2024.2699770096613
2023,female,37-41,95BB,2535.4967037930014
2023,female,37-41,95CC,2255.738718054029
2023,female,37-41,95DD,2318.5742384848936
2023,female,37-41,95EE,1030.6364760991767
2023,female,37-41,95FF,1803.367978777119
2023,female,37-41,95GG,10566.314632251
2023,female,37-41,95HH,1258.6464502344977
2023,female,37-41,95II,2693.814719989849
2023,female,37-41,95JJ,1716.5466318214474
2023,female,37-41,95KK,1423.6987741198789
2023,female,37-41,95LL,3896.9567494383905
2023,female,37-41,95MM,4007.332127374019
2023,female,37-41,95NN,2363.177782524049
2023,female,37-41,95OO,2502.478836659804
2023,female,37-41,95PP,2084.4405981786
2023,female,37-41,95QQ,963.6288326158989
2023,female,37-41,95RR,1127.6015632324136
2023,female,37-41,95SS,5000.540481878877
2023,female,37-41,95TT,1612.3124268905665
2023,female,37-41,95UU,506.248379275484
2023,female,37-41,95VV,3791.7041203978633
2023,female,37-41,95WW,3186.7357665338054
2023,female,37-41,95XX,2757.493961079666
2023,female,37-41,95YY,1799.4922208996768
2023,female,37-41,95ZZ,1322.7508523863403
2023,female,42-46,95AA,1885.7819135222908
2023,female,42-46,95BB,2625.5777970102845
2023,female,42-46,95CC,2175.4338460991426
2023,female,42-46,95DD,2196.4011589877214
2023,female,42-46,95EE,1037.0055175936418
2023,female,42-46,95FF,1757.2609807314755
2023,female,42-46,95GG,9305.887681065604
2023,female,42-46,95HH,1298.4537128040815
2023,female,42-46,95II,2350.907448598486
2023,female,42-46,95JJ,1800.5297446287198
2023,female,42-46,95KK,1360.8159215702092
2023,female,42-46,95LL,3588.002745793078
2023,female,42-46,95MM,3880.7535707532443
2023,female,42-46,95NN,2395.5920535875016
2023,female,42-46,95OO,2204.8130420561733
2023,female,42-46,95PP,2127.7425978415085
2023,female,42-46,95QQ,980.4377159965749
2023,female,42-46,95RR,1102.5847474329007
2023,female,42-46,95SS,4641.730380307386
2023,female,42-46,95TT,1592.530948453236
2023,female,42-46,95UU,530.4712564774296
2023,female,42-46,95VV,3566.034639767571
2023,female,42-46,95WW,3195.0573511118837
2023,female,42-46,95XX,2836.4478479662575
2023,female,42-46,95YY,1776.7157654690614
2023,female,42-46,95ZZ,1352.029614374534
2023,female,47-51,95AA,2033.0820034243104
2023,female,47-51,95BB,2765.472840563088
2023,female,47-51,95CC,2150.2156697226733
2023,female,47-51,95DD,2307.3427135768998
2023,female,47-51,95EE,1031.9025050425962
2023,female,47-51,95FF,1783.2283699143213
2023,female,47-51,95GG,8226.105758493506
2023,female,47-51,95HH,1318.3378988914214
2023,female,47-51,95II,2205.06959981232
2023,female,47-51,95JJ,1867.3203051901392
2023,female,47-51,95KK,1260.7736034738864
2023,female,47-51,95LL,3387.3106089244616
2023,female,47-51,95MM,3623.390431046134
2023,female,47-51,95NN,2308.8934661577423
2023,female,47-51,95OO,2068.785456543559
2023,female,47-51,95PP,2086.7839327411616
2023,female,47-51,95QQ,1054.9442131974265
2023,female,47-51,95RR,1227.1889621481173
2023,female,47-51,95SS,4215.521359027193
2023,female,47-51,95TT,1589.5144266251773
2023,female,47-51,95UU,552.2894070636593
2023,female,47-51,95VV,3413.6548153670874
2023,female,47-51,95WW,3004.4187204118716
2023,female,47-51,95XX,2750.346305926654
2023,female,47-51,95YY,1679.5493560964376
2023,female,47-51,95ZZ,1383.5572706181522
2023,female,7-11,95AA,1830.5870030271108
2023,female,7-11,95BB,2369.153666573658
2023,female,7-11,95CC,2381.0585256131144
2023,female,7-11,95DD,2089.270099700402
2023,female,7-11,95EE,1011.307828871838
2023,female,7-11,95FF,1729.9570728106025
2023,female,7-11,95GG,9058.35555923826
2023,female,7-11,95HH,1049.1561523066
2023,female,7-11,95II,2082.9417281597257
2023,female,7-11,95JJ,1680.095234334649
2023,female,7-11,95KK,1413.6573543030772
2023,female,7-11,95LL,3651.0936869893344
2023,female,7-11,95MM,3756.3744729567525
2023,female,7-11,95NN,2427.2115219821094
2023,female,7-11,95OO,2308.894461085181
2023,female,7-11,95PP,2121.2206404351896
2023,female,7-11,95QQ,905.6298130838346
2023,female,7-11,95RR,1139.8464594910513
2023,female,7-11,95SS,4394.084101115351
2023,female,7-11,95TT,1683.7458495573453
2023,female,7-11,95UU,491.00708417473885
2023,female,7-11,95VV,3813.9878631990814
2023,female,7-11,95WW,2727.9359894445456
2023,female,7-11,95XX,2389.5168494582736
2023,female,7-11,95YY,1752.081463289318
2023,female,7-11,95ZZ,1311.829518798854
2023,female,52-56,95AA,2035.6999271263473
2023,female,52-56,95BB,3198.797110332518
2023,female,52-56,95CC,2157.4018125928706
2023,female,52-56,95DD,2549.68288809892
2023,female,52-56,95EE,1213.6493759097996
2023,female,52-56,95FF,1858.9447344173886
2023,female,52-56,95GG,9018.31286580607
2023,female,52-56,95HH,1635.0448190674147
2023,female,52-56,95II,2574.2315445492154
2023,female,52-56,95JJ,2257.5891461806013
2023,female,52-56,95KK,1293.5563608315065
2023,female,52-56,95LL,3576.376026187245
2023,female,52-56,95MM,3970.7930805093
2023,female,52-56,95NN,2698.2615946253018
2023,female,52-56,95OO,1952.1177659672023
2023,female,52-56,95PP,2227.207045133938
2023,female,52-56,95QQ,1219.5500706798928
2023,female,52-56,95RR,1235.5928075356724
2023,female,52-56,95SS,4609.141390696745
2023,female,52-56,95TT,1546.0722036052298
2023,female,52-56,95UU,642.871548031278
2023,female,52-56,95VV,3693.404637429823
2023,female,52-56,95WW,3186.1757640749056
2023,female,52-56,95XX,2986.2785936437012
2023,female,52-56,95YY,1788.6226407397505
2023,female,52-56,95ZZ,1517.6242462273617
2023,female,57-61,95AA,1921.9413776376985
2023,female,57-61,95BB,3195.6030320205373
2023,female,57-61,95CC,2110.234083363752
2023,female,57-61,95DD,2271.747770508726
2023,female,57-61,95EE,1100.5934913716144
2023,female,57-61,95FF,1782.676086142047
2023,female,57-61,95GG,9422.919984672782
2023,female,57-61,95HH,1615.6612561771406
2023,female,57-61,95II,2745.162089880033
