year,sex,age_band,geo_code,projection
2023,male,0-1,S12000048,1242.6128061208492
2023,male,0-1,S12000049,5670.204446395534
2023,male,0-1,S12000050,3301.604371139193
2024,female,0-2,S12000005,629.4251309680462
2024,female,0-2,S12000006,1669.8683119398167
2024,female,0-2,S12000008,1618.2760880899768
2024,female,0-2,S12000010,1534.5820360669034
2024,female,0-2,S12000011,1296.1113124943101
2024,female,0-2,S12000013,282.03749037912456
2024,female,0-2,S12000014,2051.0775214969667
2024,female,0-2,S12000017,2764.196704488086
2024,female,0-2,S12000018,910.8893744155059
2024,female,0-2,S12000019,1545.473727768536
2024,female,0-2,S12000020,1164.264518211386
2024,female,0-2,S12000021,1555.7921725385042
2024,female,0-2,S12000023,259.10761311252907
2024,female,0-2,S12000026,1263.4362373894116
2024,female,0-2,S12000027,294.648922875752
2024,female,0-2,S12000028,1234.7738908061674
2024,female,0-2,S12000029,4455.848399831169
2024,female,0-2,S12000030,1043.8826625617596
2024,female,0-2,S12000033,2988.9095017007226
2024,female,0-2,S12000034,3718.6528457101235
2024,female,0-2,S12000035,903.4371643038623
2024,female,0-2,S12000036,6194.5063435707725
2024,female,0-2,S12000038,2404.1976314025374
2024,female,0-2,S12000039,1117.2582698148653
2024,female,0-2,S12000040,2517.700523872185
2024,female,0-2,S12000041,1330.5061283942034
2024,female,0-2,S12000042,1836.1099221226339
2024,female,0-2,S12000045,1418.786155870596
2024,female,0-2,S12000047,4612.344812175684
2024,female,0-2,S12000048,1757.0018455528796
2024,female,0-2,S12000049,8174.5012455412925
2024,female,0-2,S12000050,4718.395494533687
2024,male,0-2,S12000005,716.7526653287762
2024,male,0-2,S12000006,1717.1125003919603
2024,male,0-2,S12000008,1638.619202909912
2024,male,0-2,S12000010,1646.067472014048
2024,male,0-2,S12000011,1456.4230817472016
2024,male,0-2,S12000013,300.22253927440346
2024,male,0-2,S12000014,2193.801723056662
2024,male,0-2,S12000017,2873.8859866419994
2024,male,0-2,S12000018,967.702039760434
2024,male,0-2,S12000019,1635.1815402464647
2024,male,0-2,S12000020,1246.725659276912
2024,male,0-2,S12000021,1644.3486406823242
2024,male,0-2,S12000023,288.76366372957887
2024,male,0-2,S12000026,1463.2984070740963
2024,male,0-2,S12000027,309.3896397102631
2024,male,0-2,S12000028,1271.9351854755262
2024,male,0-2,S12000029,4650.011696089807
2024,male,0-2,S12000030,1121.8239158383244
2024,male,0-2,S12000033,3123.116529741934
2024,male,0-2,S12000034,3850.182183061052
2024,male,0-2,S12000035,958.5349393245743
2024,male,0-2,S12000036,6432.439787087266
2024,male,0-2,S12000038,2467.6688485779687
2024,male,0-2,S12000039,1204.9007635383025
2024,male,0-2,S12000040,2690.5439779248063
2024,male,0-2,S12000041,1431.2135555485875
2024,male,0-2,S12000042,1911.3404408767365
2024,male,0-2,S12000045,1530.9057727885613
2024,male,0-2,S12000047,4938.775359819385
2024,male,0-2,S12000048,1874.0990953560568
2024,male,0-2,S12000049,8551.75881910257
2024,male,0-2,S12000050,4979.454368003513
2025,female,0-3,S12000005,846.8515033393749
2025,female,0-3,S12000006,2246.701665963205
2025,female,0-3,S12000008,2177.2876083124365
2025,female,0-3,S12000010,2064.682581456745
2025,female,0-3,S12000011,1743.835381648749
2025,female,0-3,S12000013,379.4635151575341
2025,female,0-3,S12000014,2759.5944252716604
2025,female,0-3,S12000017,3719.050955466726
2025,female,0-3,S12000018,1225.5437511896782
2025,female,0-3,S12000019,2079.33666029413
2025,female,0-3,S12000020,1566.4439009856742
2025,female,0-3,S12000021,2093.219471824283
2025,female,0-3,S12000023,348.6128228683037
2025,female,0-3,S12000026,1699.8731451365957
2025,female,0-3,S12000027,396.43139591661077
2025,female,0-3,S12000028,1661.3097797750577
2025,female,0-3,S12000029,5995.0607791047
2025,female,0-3,S12000030,1404.4777664672145
2025,female,0-3,S12000033,4021.387739901184
2025,female,0-3,S12000034,5003.211022005942
2025,female,0-3,S12000035,1215.5172761956783
2025,female,0-3,S12000036,8334.314521935596
2025,female,0-3,S12000038,3234.6950865258086
2025,female,0-3,S12000039,1503.199981792752
2025,female,0-3,S12000040,3387.4060133574994
2025,female,0-3,S12000041,1790.1114200825946
2025,female,0-3,S12000042,2470.3691850601253
2025,female,0-3,S12000045,1908.8865853961317
2025,female,0-3,S12000047,6205.6167539786975
2025,female,0-3,S12000048,2363.9342966622803
2025,female,0-3,S12000049,10998.271801110643
2025,female,0-3,S12000050,6348.301205816389
2025,male,0-3,S12000005,962.6200025085448
2025,male,0-3,S12000006,2306.1328117650746
2025,male,0-3,S12000008,2200.7139945439153
2025,male,0-3,S12000010,2210.7172399736605
2025,male,0-3,S12000011,1956.0192217239974
2025,male,0-3,S12000013,403.2077388604936
2025,male,0-3,S12000014,2946.340519268759
2025,male,0-3,S12000017,3859.7137750462516
2025,male,0-3,S12000018,1299.6524254491865
2025,male,0-3,S12000019,2196.097112037879
2025,male,0-3,S12000020,1674.38938885579
2025,male,0-3,S12000021,2208.408798720642
2025,male,0-3,S12000023,387.8181305070396
2025,male,0-3,S12000026,1965.25298673607
2025,male,0-3,S12000027,415.5194255432567
2025,male,0-3,S12000028,1708.2465272333889
2025,male,0-3,S12000029,6245.103069831614
2025,male,0-3,S12000030,1506.6426578031421
2025,male,0-3,S12000033,4194.437756733875
2025,male,0-3,S12000034,5170.908406760528
2025,male,0-3,S12000035,1287.3407387664233
2025,male,0-3,S12000036,8638.956649211377
2025,male,0-3,S12000038,3314.1521589163085
2025,male,0-3,S12000039,1618.2173183656832
2025,male,0-3,S12000040,3613.4800413909884
2025,male,0-3,S12000041,1922.1620833463987
2025,male,0-3,S12000042,2566.9866733561194
2025,male,0-3,S12000045,2056.051676021448
2025,male,0-3,S12000047,6632.921200338654
2025,male,0-3,S12000048,2516.970446207394
2025,male,0-3,S12000049,11485.264714182684
2025,male,0-3,S12000050,6687.554309993416
2026,female,0-4,S12000005,1066.4315117809172
2026,female,0-4,S12000006,2829.248628249373
2026,female,0-4,S12000008,2741.8362092509374
2026,female,0-4,S12000010,2600.0338406534747
2026,female,0-4,S12000011,2195.9942150607044
2026,female,0-4,S12000013,477.8545571914492
2026,female,0-4,S12000014,3475.1292797378155
2026,female,0-4,S12000017,4683.363160116195
2026,female,0-4,S12000018,1543.3148198723836
2026,female,0-4,S12000019,2618.4875735531446
2026,female,0-4,S12000020,1972.6069220647018
2026,female,0-4,S12000021,2635.9700573528316
2026,female,0-4,S12000023,439.0045931921444
2026,female,0-4,S12000026,2140.6330163616954
2026,female,0-4,S12000027,499.22203739106686
2026,female,0-4,S12000028,2092.070561362564
2026,female,0-4,S12000029,7549.519254164908
2026,female,0-4,S12000030,1768.6446110683517
2026,female,0-4,S12000033,5064.092807309383
2026,female,0-4,S12000034,6300.492911587258
2026,female,0-4,S12000035,1530.6885815726096
2026,female,0-4,S12000036,10495.317774412195
2026,female,0-4,S12000038,4073.4187253271098
2026,female,0-4,S12000039,1892.964495866127
2026,female,0-4,S12000040,4265.726047123669
2026,female,0-4,S12000041,2254.2691610596617
2026,female,0-4,S12000042,3110.910867244333
2026,female,0-4,S12000045,2403.8415224569853
2026,female,0-4,S12000047,7814.6702584601635
2026,female,0-4,S12000048,2976.8784914467315
2026,female,0-4,S12000049,13850.012165752165
2026,female,0-4,S12000050,7994.351341956948
2026,male,0-4,S12000005,1210.9292433601956
2026,male,0-4,S12000006,2901.0031513593176
2026,male,0-4,S12000008,2768.3913956915744
2026,male,0-4,S12000010,2780.974992944718
2026,male,0-4,S12000011,2460.5772474992946
2026,male,0-4,S12000013,507.2157662036311
2026,male,0-4,S12000014,3706.353375560503
2026,male,0-4,S12000017,4855.332601674454
2026,male,0-4,S12000018,1634.8996738891851
2026,male,0-4,S12000019,2762.583581574739
2026,male,0-4,S12000020,2106.300586372331
2026,male,0-4,S12000021,2778.0710858863004
2026,male,0-4,S12000023,487.8563858141796
2026,male,0-4,S12000026,2472.1928757329656
2026,male,0-4,S12000027,522.7032705151923
2026,male,0-4,S12000028,2148.8912232291245
2026,male,0-4,S12000029,7856.036562039447
2026,male,0-4,S12000030,1895.2833401273087
2026,male,0-4,S12000033,5276.399125145025
2026,male,0-4,S12000034,6504.751810855728
2026,male,0-4,S12000035,1619.412169577624
2026,male,0-4,S12000036,10867.388181618639
2026,male,0-4,S12000038,4169.042566868396
2026,male,0-4,S12000039,2035.6388479508325
2026,male,0-4,S12000040,4545.582515443229
2026,male,0-4,S12000041,2417.986610642501
