geo_code,Christian_2011,Christian_2021,Christian_2025,Christian_2031,No religion_2011,No religion_2021,No religion_2025,No religion_2031,Not answered_2011,Not answered_2021,Not answered_2025,Not answered_2031,Other religions_2011,Other religions_2021,Other religions_2025,Other religions_2031,geo_name
E07000074,64.97914942640641,48.27599810912924,41.103549381496265,31.438981318449404,26.554057343133913,42.36883273319578,48.91742616852016,56.44613415808847,7.31636080416687,5.323108253241151,4.6333536817909815,3.6193335780696514,1.1504324262928167,4.03206090443383,5.345670768192598,8.49555094539248,Maldon
E07000075,63.37963907932811,46.994005006615666,40.022163705946426,30.688852021895684,27.88910634312678,44.36187463916998,51.23711897951912,59.874908685704064,7.249630794721865,5.468546841218927,4.83059435081926,3.8745594447436145,1.4816237828232497,3.1755735129954186,3.9101229637152097,5.561679847656624,Rochford
E07000076,63.902410755679185,49.126430367071315,42.441381352554515,33.93378633332788,27.14780366249421,43.05487203963757,50.051009951762005,58.7579754022067,7.673417941585535,5.865551333674891,5.2545364250433035,4.459358907355079,1.2763676402410755,1.9531462596162261,2.253072270640177,2.848879357110339,Tendring
E07000077,64.39585614843347,49.913243346328706,43.3122862288712,34.999169130296295,26.198658157421047,41.2584876999494,47.900409068149905,56.10485625169398,7.440554863235276,5.752834844421271,5.191896297560495,4.317802716546862,1.9649308309102123,3.07543410930062,3.595408405418403,4.578171901462854,Uttlesford
E07000078,58.71755434970449,45.631771236464566,39.73713376093035,32.051910916116405,30.754674593025268,44.47014232374774,50.69847286898283,58.76165194691557,7.632288390419245,6.350300179483212,5.831896609957824,5.056350027058606,2.8954826668510005,3.547786260304489,3.7324967601289907,4.130087109909417,Cheltenham
E07000079,68.68039719597978,54.918079206724,48.315861461913805,39.94691101075123,22.899096294687567,36.16937691417954,42.37351573273418,49.67920460430889,7.287556858628637,5.916823844397033,5.504361003364905,4.871799699634169,1.1329496507040215,2.995720034699427,3.806261801987118,5.502084685305697,Cotswold
E07000080,65.77762594404656,49.62455836941146,42.532522854309164,32.961771300626566,25.19002940422884,40.93713748780473,47.68793157241807,55.46205776842916,7.94036187943046,6.332068368666141,5.655699852082701,4.697211760450485,1.09198277229414,3.1062357741176645,4.123845721190055,6.878959170493775,Forest of Dean
E07000081,62.357011373348236,47.696429679209885,41.22029084914577,32.93879422679697,26.17431464072053,39.67044904266824,45.78906046166434,53.37410307018219,6.8609887581355595,5.989940441820651,5.689567646903986,5.242234054436479,4.607685227795674,6.643180836301236,7.301081042285909,8.444868648584373,Gloucester
E07000082,61.998244354002075,47.207942134653834,40.646162779240576,32.104867627767106,28.34570265740962,43.889928248628635,50.67571723542558,59.012911017142976,8.094592078312452,6.455177310058166,5.802576291019785,4.93674630995433,1.5614609102758492,2.446952306659366,2.875543694314071,3.9454750451355824,Stroud
E07000083,66.57310569542243,50.532847918791404,43.374329151422565,34.12061023827341,24.96735535677239,40.54810882417042,47.44486762707777,56.01311518378609,7.104938798921201,5.916406425644338,5.494931246816017,4.793866273244659,1.3546001488839803,3.0026368313938416,3.685871974683652,5.072408304695831,Tewkesbury
E07000084,59.88235925124703,45.63210467524952,39.306684837866136,31.347070480712024,29.660486653674933,43.64797739139693,50.01619759978566,57.66070202707084,7.197897484490372,5.5790979809898005,5.026147057412612,4.305609064690485,3.2592566105876672,5.140819952363756,5.650970504935576,6.686618427526649,Basingstoke and Deane
E07000085,64.65296519272023,50.88285394736326,44.454786703257085,36.26884588861422,26.27845823818421,40.8086150924633,47.447716043256996,55.745973220484146,7.499481004774757,6.059432739573081,5.539918216067426,4.820300483562707,1.5690955643208084,2.2490982206003545,2.557579037418483,3.1648804073389103,East Hampshire
E07000086,61.889471960638666,45.995790374482944,39.20822607025744,30.513140376368092,28.46588231535396,45.234514475097484,52.44135433455639,61.53941674794906,6.773217038474748,5.631514224851812,5.1870746070644,4.555353218975146,2.871428685532632,3.138180925567766,3.1633449881217803,3.3920896567076966,Eastleigh
E07000087,63.772506071822264,48.83867798584815,42.329786550499385,33.936701588177144,27.404307184914995,43.37971764037428,50.19041162859169,58.78612672573516,7.2449610596786185,5.356868677364968,4.678642389305889,3.716465886502724,1.5782256835841229,2.424735696412599,2.8011594316030357,3.5607057995849645,Fareham
E07000088,58.84147079470359,43.94693674078737,37.69405396612447,29.614269225284286,32.816925274140054,47.6529854161729,53.774202619525,60.868428636507076,6.7185495388637415,5.055995221102894,4.459062359057539,3.6895211313387333,1.6230543922926097,3.3440826219368183,4.07268105529297,5.827781006869916,Gosport
E07000089,64.61063570353608,49.7203325972033,42.974207882878005,34.1877769800876,25.819208418925005,41.11914736605964,47.97665925315657,56.789874969007506,7.057880109410873,5.609012931724732,5.103239813137143,4.356731008940274,2.5122757681280414,3.551507105012296,3.9458930508282872,4.665617041964624,Hart
E07000090,59.224917967584766,45.09901760072502,38.90762995311383,31.036121557941648,32.25365417122402,47.14907204568348,53.529667903270784,61.266592935311806,7.051473269033178,5.4807567010417895,4.90786697137988,4.187026775727741,1.4699545921580326,2.2711536525496956,2.6548351722355013,3.5102587310188045,Havant
E07000091,65.18173884462377,51.558970938673674,45.42751228765708,37.42317185747267,25.713184708322473,40.62814812275232,47.17064905888005,55.76206041442815,7.77844521766726,6.091333642016614,5.490472702224617,4.5363569727858355,1.3266312293864968,1.721547296557381,1.9113659512382388,2.2784107553133404,New Forest
E07000092,57.78460029635315,42.277343339909095,35.86542239522783,27.454547449630297,26.408476979329905,37.97134028389081,43.09548257690688,48.91559163803558,6.974959224791327,5.376442426265827,4.822082825213873,4.012144206521744,8.831963499525623,14.37487394993426,16.217012202651404,19.617716705812384,Rushmoor
E07000093,65.67638619220261,50.66137365957651,43.77519377912438,35.107948165788095,25.082046083266036,40.76090230983181,47.94493462456647,56.843902816631264,7.089468891218062,5.7507550237087655,5.252955687104212,4.574442565437903,2.1520988333132873,2.826969006882914,3.026915909204939,3.473706452142739,Test Valley
E07000094,63.235130151378705,48.76414304396008,42.21235131946164,33.93395867608294,27.280758180024872,42.2935587825104,49.087641111159044,57.74347839620959,7.451434452592307,6.274126500456467,5.770451189997824,4.978700205810758,2.032677216004117,2.66817167307305,2.929556379381486,3.343862721896705,Winchester
E07000095,65.01084297450032,53.25541441634096,47.38905289145928,39.42132931916774,23.815017786751273,33.18184206368369,37.693412959809336,42.03186374603787,6.9523229603991075,5.892578903734004,5.59131494126013,5.102744384248769,4.221816278349304,7.670164616241343,9.32621920747126,13.444062550545627,Broxbourne
E07000096,58.14963375147569,46.71718032515016,41.25140104393801,34.597176411068155,29.51942394388562,41.34694927252432,46.91799477346283,53.60023532030613,7.452001076998488,6.066045901265049,5.619792086868243,4.9655800470191105,4.878941227640199,5.86982450106049,6.2108120957309225,6.837008221606583,Dacorum
E07000098,51.70797052913597,41.945246397662714,37.58389870398344,32.17712484227752,19.170057282242507,24.303501489316247,27.4315411324693,30.450391140614215,7.814577480980896,6.544462577493096,6.234233147804743,5.674321276241852,21.307394707640633,27.206789535527943,28.75032701574251,31.698162740866408,Hertsmere
E07000099,56.96854791761725,44.13105147259985,38.33276657333305,31.013658476695973,30.414431140551002,44.86847076319272,51.43393355068796,59.55574318883291,7.399657000802429,6.066559967061228,5.5094604233095765,4.822199407165799,5.217363941029312,4.933917797146199,4.723839452669411,4.608398927305325,North Hertfordshire
E07000102,59.93105580814733,48.26955801793143,42.71418768582617,35.62783906222107,22.828315219258563,31.29665181636872,35.74230642474651,40.29977342800858,7.02497795389214,5.75020271068089,5.332443199694381,4.73818456871965,10.215651018701971,14.683587455018953,16.211062689732934,19.33420294105071,Three Rivers
E07000103,54.14225756082436,45.03908260575296,40.738018717919836,35.1713772931131,21.40618597800689,25.14033754685217,27.573751110949768,29.68633640926745,6.744111360893014,6.310246853907047,6.290161243446926,6.161393158879354,17.707445100275745,23.510332993487825,25.398068927683465,28.980893138740093,Watford
E07000105,62.94974397232866,47.83776807718815,41.10232501444469,32.54735435754391,26.267421750483233,40.86200851054693,47.20889421903869,54.80559165765402,7.606226050391672,5.71656462866286,5.1297616768767815,4.293774870218234,3.1766082267964326,5.58365878360205,6.559019089639853,8.35327911458383,Ashford
